,Returns
548,1.6866454639678423
549,1.675186131735063
550,1.6864836581731555
551,1.682530395522713
552,1.679583429628843
553,1.7204140044314333
554,1.7182389810437868
555,1.6991550865519494
556,1.6995843083281839
557,1.7013457644013827
558,1.721849642596445
559,1.7402962071407038
560,1.7403023479078386
561,1.733962762959053
562,1.7357080080823535
563,1.7349420495844878
564,1.7334634925201724
565,1.7249433938622856
566,1.7062208102010616
567,1.6904108217237799
568,1.7191504055728564
569,1.712539032568253
570,1.7154340649509532
571,1.7267760439215747
572,1.7368646593686548
573,1.7516368420121449
574,1.7451048680999701
575,1.7324785849430284
576,1.7027517976981352
577,1.6901517903484216
578,1.6895131769206662
579,1.6834570363333112
580,1.697810371633657
581,1.7216878690053496
582,1.7293946221478087
583,1.7105416479488176
584,1.6768113735148606
585,1.6870070894156948
586,1.6658405762362505
587,1.6695081770789573
588,1.6671961205974153
589,1.669648133507544
590,1.6581574496356413
591,1.6870001345069259
592,1.6774878563675006
593,1.6868040546230103
594,1.6972574903614612
595,1.6583212147527442
596,1.6383513096108364
597,1.6455718609994743
598,1.6566031353665207
599,1.6549712014399467
600,1.6355239292558292
601,1.6275806283157925
602,1.6558757575594436
603,1.6819630311249527
604,1.6995389513007704
605,1.703772103267322
606,1.7233896852498956
607,1.7201435619640413
608,1.7149780975937214
609,1.7322262691520673
610,1.7725296294629653
611,1.7642538455028038
612,1.7637070538164428
613,1.764861594867038
614,1.7691871462277498
615,1.7744676737361476
616,1.7720647342232205
617,1.7772787342878198
618,1.792500723372267
619,1.7889846666514644
620,1.7732601133100465
621,1.767311537885599
622,1.7852993047761818
623,1.8024692095803454
624,1.7887156243614641
625,1.787431165728062
626,1.7706361364837753
627,1.766964663349977
628,1.7500468768807307
629,1.7487544206700965
630,1.7334167058941092
631,1.762134562223876
632,1.8195283781858826
633,1.8158739032469555
634,1.8159558696634792
635,1.815591526202876
636,1.804792936141364
637,1.8191718683571818
638,1.827322655056869
639,1.8259581828917062
640,1.8250855477035803
641,1.8134631830015513
642,1.8085563849256827
643,1.8259923873078232
644,1.8243731006286188
645,1.832652285253763
646,1.8430647492157548
647,1.855210686061224
648,1.8826817966374267
649,1.8802436514490943
650,1.8819784147289218
651,1.880479425583866
652,1.8735828336242275
653,1.8927960164630844
654,1.8689153487057473
655,1.891821349528073
656,1.8900447989311193
657,1.8802078311824804
658,1.8982502723342185
659,1.898505888523542
660,1.8956144695392303
661,1.9055125638053692
662,1.905283025095445
663,1.8986870768427542
664,1.9103223527194289
665,1.8810471317777249
666,1.862982114710954
667,1.886149231903565
668,1.8600158937170543
669,1.874680810624402
670,1.9007161491004823
671,1.9001050097525196
672,1.9157782818786073
673,1.9304852011315292
674,1.9562812074568305
675,1.9594417862333375
676,1.9570004992865038
677,1.963850423930984
678,1.9649640524493646
679,1.9633242883002249
680,1.9665755875939097
681,1.9661580763384836
682,1.9490897388707231
683,1.9407114645604189
684,1.9436362984371505
685,1.9656213913840923
686,1.9455419387554496
687,1.966698228009361
688,1.9590033060120657
689,1.973493541657498
690,1.9816044519671339
691,2.002293457706178
692,1.9948044453003255
693,2.0137460483403924
694,1.9870299655689452
695,1.9945386708730974
696,1.9813927710617882
697,1.9933587705054803
698,1.9994749811840336
699,2.0444715042890063
700,2.064077081901725
701,2.0758598237306876
702,2.0247752334272904
703,2.0640530519010682
704,2.033953988199869
705,2.00787609080244
706,2.0354396039680425
707,2.0575974440222313
708,2.086344328027597
709,2.0788168283660626
710,2.0984447782614306
711,2.0904083082715013
712,2.109429522272625
713,2.1083726675035304
714,2.108705034192569
715,2.1462098197337967
716,2.1932130196061053
717,2.1946602603758194
718,2.197599013317076
719,2.205818876152551
720,2.218366255830343
721,2.2594735805394803
722,2.281424260377405
723,2.301413929351407
724,2.307485276267705
725,2.294557953382296
726,2.3133487686768754
727,2.3044124663201293
728,2.306303582627283
729,2.2825890148802412
730,2.2781612311822137
731,2.279527118245612
732,2.3110968489704518
733,2.2860890998026497
734,2.305909356918938
735,2.267067463185329
736,2.252476135526414
737,2.2437162604213383
738,2.216558840002068
739,2.257503350098068
740,2.295594469666889
741,2.287212630884174
742,2.255808064266991
743,2.220632107333563
744,2.2520985409614767
745,2.2496982693677468
746,2.2659480790384903
747,2.2960714537217055
748,2.2690403536200447
749,2.206576710806296
750,2.2046537583710153
751,2.189327467533222
752,2.2088766001471667
753,2.2443893305735756
754,2.266331291353826
755,2.2570759921923838
756,2.281530608941878
757,2.2819853622989488
758,2.2874585421378817
759,2.3148501937322203
760,2.314338894546774
761,2.333525947497364
762,2.3436691497014968
763,2.3941852413400797
764,2.4329824875291877
765,2.4286931572664088
766,2.3991159564906996
767,2.429330354094188
768,2.421789375281441
769,2.430243503169836
770,2.438993069974087
771,2.415410490334916
772,2.4135356040722087
773,2.4279807233386075
774,2.443080489694184
775,2.439610259388503
776,2.4449556199977045
777,2.446822891426239
778,2.4843955713738817
779,2.4960448067356826
780,2.5021401023510648
781,2.4666317532184463
782,2.4507468907644507
783,2.474844745430127
784,2.4687716414726624
785,2.4553884433854734
786,2.4630402814352435
787,2.441132240586184
788,2.3986444169980974
789,2.397138205296355
790,2.3901972486026235
791,2.410494384216291
792,2.4007132678603984
793,2.4364811171263963
794,2.450873158798572
795,2.4600453796266195
796,2.416375328255885
797,2.4280287239751837
798,2.441595824471737
799,2.4316207983950444
800,2.4714715071930033
801,2.5109731672894866
802,2.5149898334441856
803,2.505632257724859
804,2.5339695108805667
805,2.563025299810344
806,2.5685687384909706
807,2.559235110271061
808,2.5811928667171915
809,2.5923761642871814
810,2.604755810723563
811,2.6519652887521694
812,2.6607653214405915
813,2.6605453712602407
814,2.634943144761594
815,2.643216187419966
816,2.638982200140909
817,2.672462376060061
818,2.6736425907319337
819,2.6774194429817735
820,2.7051977119246264
821,2.692635094809529
822,2.6470859314650204
823,2.6824581133549827
824,2.6499875011362306
825,2.583879660453531
826,2.5608166398157253
827,2.633384351524152
828,2.6418255790200007
829,2.6693983307768163
830,2.6555804661223212
831,2.7006915893795194
832,2.712373421112739
833,2.7310623876622717
834,2.718901535563644
835,2.7357225382793384
836,2.7115885341256964
837,2.7372396389618308
838,2.744528563371133
839,2.7340828361059195
840,2.7499752695554713
841,2.7251184216975672
842,2.719321824303096
843,2.7253587051508315
844,2.736049204733103
845,2.755931463648217
846,2.701451376530688
847,2.6312166639925056
848,2.675931567276235
849,2.680000392642648
850,2.6795455988943706
851,2.6930057392142848
852,2.712582782901365
853,2.7158903093990316
854,2.675716775660696
855,2.6707784869422198
856,2.665597457326207
857,2.702414698554212
858,2.7529945280930597
859,2.759445423498064
860,2.770035423591246
861,2.786178660931859
862,2.7877902643573638
863,2.7838021370559343
864,2.7847626649471353
865,2.771451087080788
866,2.7630524965338883
867,2.780333775275342
868,2.7852278808931414
869,2.7801002859765522
870,2.7421386094335087
871,2.7463272595994432
872,2.7501147810082105
873,2.7553934197640366
874,2.753335859896486
875,2.792694144892214
876,2.780449800236972
877,2.816506860164899
878,2.832153253026681
879,2.8405004731704184
880,2.8575016877436483
881,2.844529524847811
882,2.8466209183950664
883,2.8545102086237994
884,2.830355788420914
885,2.812603890481407
886,2.796304907461721
887,2.824071950369748
888,2.8438828750997818
889,2.8331095240655175
890,2.8506622331903353
891,2.7965719653899184
892,2.9013906274898913
893,2.8997048078421908
894,2.906877524648604
895,2.9065213575304525
896,2.941954594255041
897,2.962870219865468
898,2.9555145661988416
899,2.8800091353912327
900,2.8509042874348847
901,2.8933955642866995
902,2.867073620761381
903,2.927430162162322
904,2.9031390050203605
905,2.836240726023747
906,2.867595338299165
907,2.8528808262120164
908,2.8818011912075616
909,2.960915445128603
910,2.988838372916544
911,3.03480612208349
912,3.0329248951592795
913,3.0644865190717785
914,3.065038745587119
915,3.0983020884358754
916,3.0549897951959952
917,3.0945102346964175
918,3.1018407926010374
919,3.1362007283023328
920,3.1517580920352377
921,3.155821150376211
922,3.1677990746944182
923,3.1484670476824412
924,3.146082271760558
925,3.2057068237040083
926,3.204199275176635
927,3.1919082695303125
928,3.1606685224322404
929,3.1557240253796057
930,3.1420217884521513
931,3.173500668222696
932,3.11229951215483
933,3.09489714519668
934,3.117346608728301
935,3.156418715777706
936,3.13383438534936
937,3.147645938755345
938,3.0772956668707385
939,3.0307881792096687
940,3.035213903762938
941,2.993251248618173
942,2.9804662978919425
943,2.9713487727839873
944,2.9941107632927353
945,3.0572408647681355
946,3.0762579278382622
947,3.038082713555359
948,2.9371216515783627
949,2.9095856873938923
950,2.932403190336649
951,3.0002213069398262
952,2.8891698787749442
953,2.844268483249182
954,2.8581731244643427
955,2.855927517289066
956,2.901653789305258
957,2.9089621149313465
958,2.9452975579205427
959,3.0028704980162035
960,2.9712398420733317
961,2.968866592613099
962,2.893363851379991
963,2.8850816686717757
964,2.9336443213167582
965,2.949001439540253
966,2.965899554403044
967,2.9587960729768965
968,2.984756400560615
969,2.9366701119021124
970,2.9286643728988624
971,2.898388622072814
972,2.9136965930108527
973,2.972342094611972
974,2.962536024312031
975,2.951472891788467
976,2.9295357336082404
977,2.9618515686505735
978,2.9997020304512407
979,2.976546042459488
980,3.0071301331919815
981,3.0326061292991198
982,3.055385576153521
983,3.105621522373936
984,3.0952555748281205
985,3.1203088791140146
986,3.11555831766164
987,3.120222311459794
988,3.12266301364127
989,3.1282478125606112
990,3.14594413872826
991,3.1647475036237203
992,3.16144323674743
993,3.156483908195928
994,3.1677902736650307
995,3.145139895229532
996,3.147808946529485
997,3.1728406662646407
998,3.1780569721970675
999,3.1995439152388614
1000,3.19205266107792
1001,3.192269405181954
1002,3.187097850517457
1003,3.174148128704314
1004,3.1991859633772814
1005,3.1957763828922867
1006,3.2022205221275772
1007,3.2210270252977247
1008,3.289694699207173
1009,3.286357241893133
1010,3.3074464315077403
1011,3.27999335632849
1012,3.2428305667061457
1013,3.269203451725367
1014,3.2556050935282412
1015,3.266832213009364
1016,3.2945930098723823
1017,3.26612322284489
1018,3.255763634020839
1019,3.2021514292880964
1020,3.2587442491244896
1021,3.2547302672175533
1022,3.266056082173036
1023,3.293827965707379
1024,3.281471523693653
1025,3.2488188753900107
1026,3.2471772230603726
1027,3.249847781301539
1028,3.2978802562385003
1029,3.228418965104237
1030,3.239606369983385
1031,3.2688730026352006
1032,3.255722905052936
1033,3.2749342055798008
1034,3.2571159726822114
1035,3.2841488022208143
1036,3.3105347108972794
1037,3.307751081395404
1038,3.3413948236650137
1039,3.3596743462113583
1040,3.374037357552856
1041,3.3973295733390594
1042,3.4008696280534605
1043,3.401048264015622
1044,3.3972921227777024
1045,3.3993713861189465
1046,3.426122025167416
1047,3.4355055017788794
1048,3.432075834001634
1049,3.427710702805609
1050,3.4504521307579448
1051,3.484988187964798
1052,3.4820818254513775
1053,3.468669684111806
1054,3.4676611187057924
1055,3.4732559894436768
1056,3.4428582011612536
1057,3.4726439171953967
1058,3.462168114385854
1059,3.4318312870336407
1060,3.3774072813293294
1061,3.428917225283066
1062,3.4342925531282895
1063,3.4652356706676684
1064,3.446295804227844
1065,3.402874826255621
1066,3.3884895001651474
1067,3.438762603709311
1068,3.3721422162424632
1069,3.4019805024147134
1070,3.3941620138100173
1071,3.388061998698709
1072,3.3375767199667847
1073,3.346800382449062
1074,3.391655186479693
1075,3.3836218368655038
1076,3.3300090466363277
1077,3.39554069531223
1078,3.330094633113666
1079,3.2121274109724762
1080,3.140279042578535
1081,3.144363543090184
1082,3.1514919868689466
1083,3.1380286436661926
1084,3.2035176503277585
1085,3.2389906750463098
1086,3.339107341085655
1087,3.313650015578444
1088,3.3691309527439994
1089,3.405334950394993
1090,3.4018795924286036
1091,3.4557489586337162
1092,3.4258136050056116
1093,3.4469770966395195
1094,3.508188646041067
1095,3.5167070409376926
1096,3.467119365334258
1097,3.455936801162767
1098,3.483640205398783
1099,3.4678881158226798
1100,3.4960287130334415
1101,3.5259716601479814
1102,3.523763684799599
1103,3.5308315240205745
1104,3.5261912491950334
1105,3.5143955597204823
1106,3.561278571326273
1107,3.542466239555301
1108,3.5393392955104463
1109,3.548345593803206
1110,3.5777190902330456
1111,3.5863963001562342
1112,3.609886657423539
1113,3.6177457447230212
1114,3.5691920480715202
1115,3.604974025896583
1116,3.6297514751674633
1117,3.630360698997542
1118,3.6345957621553695
1119,3.6154015275585287
1120,3.616428716186267
1121,3.5477221133505847
1122,3.5593321508312674
1123,3.522740227435285
1124,3.4666236851060948
1125,3.410746618662633
1126,3.490853856453804
1127,3.579045383104318
1128,3.596491420431789
1129,3.5839009115690654
1130,3.5467800971239543
1131,3.5635068160685472
1132,3.5970287370375993
1133,3.603581194572764
1134,3.5719824483232094
1135,3.5498614555179113
1136,3.544189316904521
1137,3.4908976262921985
1138,3.433014336786922
1139,3.4818960260423553
1140,3.531373839170187
1141,3.5102208095001144
1142,3.4841585329330234
1143,3.4703735758381478
1144,3.4457313419770452
1145,3.406872669521193
1146,3.467406577287309
1147,3.507716975543716
1148,3.5342528107972906
1149,3.5851452890813387
1150,3.5938195693534603
1151,3.613713833623566
1152,3.555090356543066
1153,3.4993497404627387
1154,3.5351851228896214
1155,3.5262015467669334
1156,3.5501257654436147
1157,3.5949926167071573
1158,3.5783620049151117
1159,3.6365951235191596
1160,3.601117252296546
1161,3.5742356582934005
1162,3.6314440558923033
1163,3.6354089403575482
1164,3.6684625961237156
1165,3.6887901626209496
1166,3.7005148232202356
1167,3.7007039388337293
1168,3.7534589158429954
1169,3.775777937921069
1170,3.762816585102723
1171,3.767776195367208
1172,3.775082144343703
1173,3.796605977591335
1174,3.7752545265472044
1175,3.8110177841862085
1176,3.7794484118850713
1177,3.7686737717947385
1178,3.8022214012953515
1179,3.741587490030229
1180,3.74740409884538
1181,3.6863394465642596
1182,3.6829132837147545
1183,3.706427686863937
1184,3.699098695916656
1185,3.773382349969094
1186,3.7787438304104857
1187,3.811077294460308
1188,3.8291494370364596
1189,3.8734850086920303
1190,3.8434113867704567
1191,3.8265391911074946
1192,3.7032037775887874
1193,3.678806063971985
1194,3.6978043314760725
1195,3.7448157764756527
1196,3.7080958479742776
1197,3.6765278761766647
1198,3.685309732748952
1199,3.719919759457111
1200,3.7192181077461566
1201,3.7641479337017945
1202,3.781747140479209
1203,3.800477187938278
1204,3.7866276350724313
1205,3.7780516633715937
1206,3.7921602014445948
1207,3.808084946258443
1208,3.7535277800872686
1209,3.7896465633011718
1210,3.8327601221540393
1211,3.8790565906839376
1212,3.8942407384169795
1213,3.8956419782000786
1214,3.883092787837641
1215,3.8520468692396963
1216,3.85722063278562
1217,3.79373742278556
1218,3.866191805281526
1219,3.874908064664617
1220,3.8225540043395863
1221,3.815110668653538
1222,3.8323049074129063
1223,3.8840496381391114
1224,3.8791057115390997
1225,3.8746711644586984
1226,3.8693367573085196
1227,3.925489139517549
1228,3.940589428216478
1229,3.9663327676650875
1230,3.968493007026083
1231,3.9798357993857802
1232,3.9984921614045517
1233,3.9988518959667836
1234,3.965122024419344
1235,4.034091987351311
1236,4.028212325696085
1237,4.017936624886595
1238,4.022931066755394
1239,4.0023008760022964
1240,4.010768600130452
1241,3.990229309724053
1242,4.021194353501701
1243,3.977531679141713
1244,3.981779623047344
1245,4.00437490198723
1246,3.996820656740518
1247,3.9635002426080845
1248,3.9580957449060064
1249,3.9791200276895005
1250,3.998574035295671
1251,4.0609750423004565
1252,4.049590418051883
1253,4.0713141910862
1254,4.079053789938306
1255,4.045664254302528
1256,4.043870907874751
1257,4.009053412280053
1258,3.9092788712967823
1259,3.9434151513841873
1260,3.9619972740628566
1261,3.97625589850179
1262,3.963143910070202
1263,3.9637279165524038
1264,3.8818755805080687
1265,3.8924671912301427
1266,3.9528302636551147
1267,4.005903926164869
1268,4.046197402630186
1269,4.041336684370371
1270,4.102069873981775
1271,4.137963465063339
1272,4.157662456029834
1273,4.135089248943145
1274,4.099365950735135
1275,4.087777862509195
1276,3.9994530296294277
1277,3.961985490224045
1278,4.028974450107552
1279,4.034778397169133
1280,4.066972357444509
1281,4.07241621357165
1282,4.073957740257564
